Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Cancelled_by_Driver_Reason,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating,Payment_Type
2025-08-06,05:11:53,CNR4714365,Cancelled by Driver,IND7219,Cab Economy,Sector 47,Sector 55,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-07,04:09:22,CNR4714615,Cancelled by Customer,IND8996,Cab Economy,DLF Phase 4,DLF Phase 1,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-22,03:20:15,CNR4714779,Success,IND6987,Bike Lite,MG Road,NH8,4.7,23.9,0.0,,0.0,,0.0,,468.43,9.05,3.8,4.9,UPI
2025-08-07,23:39:27,CNR4718543,Success,EXP7419,Bike Lite,IFFCO Chowk,Sector 47,9.4,28.1,0.0,,0.0,,0.0,,291.58,16.41,3.5,3.2,UPI
2025-08-11,20:15:40,CNR4718812,Cancelled by Driver,IND1666,Bike Lite,DLF Phase 4,Sector 14,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-11,15:49:14,CNR4718869,Cancelled by Driver,EXP8196,Cab Economy,Sector 50,Sector 47,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-14,14:21:44,CNR4719410,Success,IND5638,Bike Lite,Sector 31,Huda City Centre,11.4,20.6,0.0,,0.0,,0.0,,471.61,2.18,3.5,3.9,Wallet
2025-08-05,07:23:28,CNR4720317,Success,IND9631,Bike,Sector 29,Golf Course Road,5.3,23.6,0.0,,0.0,,0.0,,1119.27,20.35,4.6,3.3,Cash
2025-08-19,22:25:46,CNR4720622,Success,IND5144,Auto,Sector 55,DLF Phase 4,13.3,26.8,0.0,,0.0,,0.0,,565.05,12.94,4.7,4.0,Card
2025-08-30,05:40:07,CNR4723270,Cancelled by Driver,EXP1318,Cab Premium,NH8,DLF Phase 2,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-24,09:36:46,CNR4724102,Success,IND8254,Cab Economy,Jacaranda,Sector 34,13.7,31.3,0.0,,0.0,,0.0,,534.132,16.63,4.8,3.8,UPI
2025-08-18,18:58:56,CNR4725753,Success,IND9537,Auto,Sector 48,Palam Vihar,2.1,19.7,0.0,,0.0,,0.0,,418.07,20.28,3.9,3.4,Cash
2025-08-01,05:40:46,CNR4726414,Success,IND5051,Cab Premium,Sector 52,Sector 22,12.5,24.9,0.0,,0.0,,0.0,,120.65,9.79,3.8,3.2,Wallet
2025-08-07,08:11:28,CNR4726581,Success,IND6035,Bike Lite,Jacaranda,Sector 56,8.3,24.7,0.0,,0.0,,0.0,,610.44,11.54,3.4,4.2,Cash
2025-08-19,12:49:14,CNR4729999,Success,EXP8677,Bike Lite,DLF Phase 1,Sector 31,3.7,21.0,0.0,,0.0,,0.0,,422.62,24.13,3.5,3.1,Card
2025-08-12,01:50:40,CNR4731622,Success,IND4428,Bike Lite,Sector 18,Sector 14,2.9,16.7,0.0,,0.0,,0.0,,754.36,13.5,3.8,3.8,Cash
2025-08-23,19:58:55,CNR4732422,Incomplete,IND6935,Cab Premium,DLF Phase 4,Rosewood City,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-07,11:31:19,CNR4733773,Success,IND5037,Auto Sharing,DLF Phase 2,Sector 17,3.1,12.0,0.0,,0.0,,0.0,,204.72,17.25,3.7,3.1,UPI
2025-08-10,19:06:46,CNR4733914,Cancelled by Driver,EXP5181,Auto,Sector 40,Sector 34,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-13,21:20:22,CNR4734912,Success,IND3304,Bike,South City 2,Rosewood City,3.3,22.6,0.0,,0.0,,0.0,,476.77,7.42,4.2,3.2,UPI
2025-08-18,08:24:45,CNR4736576,Success,IND1309,Cab Premium,Sector 44,Sector 32,6.6,23.6,0.0,,0.0,,0.0,,663.02,20.44,5.0,3.6,UPI
2025-08-19,01:26:23,CNR4738163,Success,EXP1095,Bike Lite,Sector 42,Sector 55,7.6,19.6,0.0,,0.0,,0.0,,770.73,6.76,5.0,4.6,Wallet
2025-08-31,14:49:42,CNR4739510,Success,IND3435,Auto,Sector 39,Sector 40,14.5,33.1,0.0,,0.0,,0.0,,162.252,20.25,4.3,3.8,Card
2025-08-30,00:36:31,CNR4740045,Success,IND4261,Cab Premium,Sector 18,Sector 31,2.2,18.9,0.0,,0.0,,0.0,,622.271999999999,23.24,4.0,4.6,Cash
2025-08-31,18:31:00,CNR4741481,Cancelled by Driver,IND2861,Cab Economy,DLF Phase 1,Sector 39,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-18,22:40:18,CNR4743066,Success,EXP3314,Cab Economy,Sector 56,Sikanderpur,12.4,28.5,0.0,,0.0,,0.0,,135.06,2.08,4.9,4.4,UPI
2025-08-20,04:20:09,CNR4745106,Cancelled by Customer,EXP8215,Auto,Sector 39,IFFCO Chowk,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-22,07:46:53,CNR4747953,Incomplete,EXP3241,Cab Economy,Sector 40,Golf Course Road,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-17,18:43:43,CNR4750125,Success,EXP7156,Auto Sharing,Sector 31,Sector 43,4.9,21.3,0.0,,0.0,,0.0,,355.392,3.81,3.6,4.1,Cash
2025-08-15,09:53:44,CNR4750892,Incomplete,EXP8570,Auto,Sector 31,Sector 32,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-30,19:46:33,CNR4750957,Cancelled by Driver,IND7087,Cab Premium,Sector 42,Sector 17,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-07,18:13:25,CNR4752339,Success,IND5785,Auto,Sector 21,Sector 48,10.8,30.6,0.0,,0.0,,0.0,,237.95,18.55,3.3,4.7,Card
2025-08-17,20:53:13,CNR4752741,Success,EXP4883,Bike,Udyog Vihar,Sector 42,6.9,21.5,0.0,,0.0,,0.0,,466.02,23.09,3.9,3.4,Cash
2025-08-05,14:02:46,CNR4753281,Incomplete,IND6962,Cab Economy,DLF Phase 3,DLF Phase 5,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-10,13:04:31,CNR4756260,Success,IND5489,Cab Economy,NH8,Sector 51,4.0,14.4,0.0,,0.0,,0.0,,885.252,11.46,4.0,3.5,Card
2025-08-22,21:59:58,CNR4756512,Success,IND2873,Auto,DLF Phase 3,Sector 43,10.0,29.1,0.0,,0.0,,0.0,,186.31,4.23,4.5,3.7,Card
2025-08-18,05:34:48,CNR4759386,Success,EXP4405,Auto,Sector 23,DLF Phase 1,8.0,15.6,0.0,,0.0,,0.0,,683.68,20.59,4.4,3.9,UPI
2025-08-17,16:31:16,CNR4759505,Success,IND6784,Auto Sharing,Sector 40,Rosewood City,14.3,22.9,0.0,,0.0,,0.0,,544.656,3.92,4.3,3.6,Wallet
2025-08-16,17:01:39,CNR4760320,Incomplete,IND1808,Cab Premium,Sector 50,IFFCO Chowk,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-09,06:26:31,CNR4760629,Success,EXP7649,Bike Lite,Sector 54,Sector 17,3.8,17.9,0.0,,0.0,,0.0,,213.444,22.03,4.4,3.6,Cash
2025-08-04,05:16:59,CNR4761003,Success,EXP8211,Auto Sharing,Sector 45,Sector 43,2.3,15.6,0.0,,0.0,,0.0,,995.49,23.3,4.8,4.0,UPI
2025-08-13,09:08:06,CNR4761082,Cancelled by Driver,IND5288,Auto,DLF Phase 4,Sector 54,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-11,01:27:56,CNR4761184,Cancelled by Driver,EXP4048,Bike Lite,Sector 38,Sector 45,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-20,16:47:45,CNR4762638,Success,EXP9864,Auto Sharing,Sector 50,DLF Phase 1,9.1,17.2,0.0,,0.0,,0.0,,325.43,6.76,4.6,3.3,UPI
2025-08-29,20:45:56,CNR4762853,Success,IND8630,Auto,Sikanderpur,Sector 47,8.4,18.2,0.0,,0.0,,0.0,,488.99,5.61,3.8,3.9,UPI
2025-08-04,18:22:22,CNR4763209,Success,IND3392,Cab Premium,Cyber City,Sector 18,4.1,9.8,0.0,,0.0,,0.0,,921.81,6.52,3.9,4.0,Card
2025-08-26,11:41:09,CNR4764139,Cancelled by Customer,IND5525,Auto,Sector 21,Sector 23,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-25,03:39:51,CNR4764782,Success,EXP2814,Auto,DLF Phase 5,Huda City Centre,4.0,15.7,0.0,,0.0,,0.0,,854.34,12.47,3.5,3.4,UPI
2025-08-07,16:46:17,CNR4766437,Cancelled by Driver,EXP8871,Bike Lite,Sector 48,Sohna Road,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-24,19:50:42,CNR4767099,Incomplete,IND9412,Auto,MG Road,Sector 17,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-31,11:06:04,CNR4767308,Success,IND4861,Auto Sharing,Rosewood City,Sector 34,9.6,16.6,0.0,,0.0,,0.0,,563.82,22.1,3.2,4.4,Cash
2025-08-06,16:51:49,CNR4767354,Success,IND5882,Auto,Sector 40,Huda City Centre,2.8,11.3,0.0,,0.0,,0.0,,905.9,14.61,4.4,4.1,UPI
2025-08-09,14:10:57,CNR4769646,Success,EXP8826,Bike,Sector 43,Sector 31,4.4,11.2,0.0,,0.0,,0.0,,705.876,9.05,3.7,3.6,UPI
2025-08-25,03:08:51,CNR4771180,Success,IND3072,Bike,Sector 55,South City 2,10.9,23.8,0.0,,0.0,,0.0,,429.97,15.65,4.8,3.3,Wallet
2025-08-03,17:53:42,CNR4771414,Cancelled by Customer,EXP6873,Cab Premium,Huda City Centre,Sector 40,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-21,19:01:10,CNR4771672,Success,IND7079,Cab Economy,Sector 53,Sector 31,10.9,24.4,0.0,,0.0,,0.0,,667.91,18.08,3.9,3.6,Card
2025-08-10,07:18:51,CNR4775520,Success,EXP9107,Bike,South City 1,Sector 17,11.2,26.6,0.0,,0.0,,0.0,,391.607999999999,22.99,4.1,3.1,UPI
2025-08-20,06:26:44,CNR4775805,Cancelled by Driver,IND6561,Auto,Huda City Centre,Sector 31,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-26,21:17:12,CNR4777699,Success,IND8472,Auto,DLF Phase 1,Sector 46,2.4,21.4,0.0,,0.0,,0.0,,454.87,16.62,3.8,3.5,Cash
2025-08-22,08:27:03,CNR4777875,Success,IND6859,Bike Lite,DLF Phase 3,Sector 21,13.0,29.2,0.0,,0.0,,0.0,,350.64,4.54,4.1,4.1,Wallet
2025-08-21,08:31:46,CNR4778142,Success,IND4229,Cab Premium,DLF Phase 1,Sector 53,10.6,29.0,0.0,,0.0,,0.0,,543.03,3.84,3.2,4.7,Cash
2025-08-21,04:27:42,CNR4778472,Success,IND5675,Bike,Sector 47,Sector 50,9.3,21.2,0.0,,0.0,,0.0,,648.66,9.03,4.8,4.7,Cash
2025-08-04,03:06:09,CNR4778980,Success,IND2852,Cab Premium,Sector 45,Sector 17,5.0,21.5,0.0,,0.0,,0.0,,837.03,3.59,4.3,3.9,Card
2025-08-21,11:56:06,CNR4779534,Success,IND5390,Bike Lite,Sector 22,Sector 46,7.8,14.2,0.0,,0.0,,0.0,,410.39,11.8,3.2,3.9,Cash
2025-08-31,00:10:33,CNR4781225,Success,IND8013,Cab Premium,Sector 14,Sector 31,10.7,26.2,0.0,,0.0,,0.0,,617.928,8.64,3.4,3.1,UPI
2025-08-10,17:13:20,CNR4781493,Cancelled by Driver,EXP3781,Cab Economy,Sector 47,Golf Course Road,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-27,20:02:15,CNR4781575,Success,EXP9725,Bike Lite,IFFCO Chowk,Rosewood City,4.9,15.6,0.0,,0.0,,0.0,,358.9,21.82,3.7,4.2,Card
2025-08-17,02:33:16,CNR4782509,Success,IND9729,Auto,Sector 51,IFFCO Chowk,8.2,18.2,0.0,,0.0,,0.0,,302.34,17.2,3.0,3.5,Card
2025-08-04,12:48:21,CNR4783287,Cancelled by Driver,EXP8088,Auto,Palam Vihar,Ardee City,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-10,05:30:55,CNR4786715,Success,IND2823,Bike,Sector 39,DLF Phase 1,4.8,18.4,0.0,,0.0,,0.0,,591.132,6.31,4.4,4.2,UPI
2025-08-13,15:36:38,CNR4786997,Success,IND7257,Auto,Sector 54,Sector 32,3.7,21.9,0.0,,0.0,,0.0,,282.91,20.89,4.9,4.7,Card
2025-08-01,19:40:27,CNR4789020,Success,EXP5050,Auto Sharing,Palam Vihar,Sector 45,4.3,15.9,0.0,,0.0,,0.0,,283.97,24.69,3.5,3.7,Cash
2025-08-12,10:44:18,CNR4790388,Cancelled by Driver,IND1644,Cab Economy,DLF Phase 2,Sector 47,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-29,05:50:43,CNR4791481,Success,IND8956,Bike Lite,Udyog Vihar,Sector 37,3.2,10.0,0.0,,0.0,,0.0,,245.34,12.06,4.0,4.4,Cash
2025-08-31,15:34:53,CNR4791803,Cancelled by Driver,IND7421,Cab Premium,Sector 49,Sector 46,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-02,00:44:43,CNR4797344,Success,IND6158,Auto Sharing,Rosewood City,Sector 45,8.0,13.1,0.0,,0.0,,0.0,,450.564,23.21,4.6,4.6,Card
2025-08-08,23:41:23,CNR4800299,Cancelled by Customer,IND6043,Bike,Sector 43,Sector 54,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-28,12:32:29,CNR4802010,Incomplete,IND6758,Auto,Sector 22,DLF Phase 5,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-13,03:09:25,CNR4802205,Success,EXP1812,Cab Premium,Golf Course Road,Sector 21,5.4,23.1,0.0,,0.0,,0.0,,470.29,23.31,3.5,3.2,Wallet
2025-08-10,22:59:38,CNR4803678,Cancelled by Customer,EXP7928,Bike,Sector 52,Sector 18,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-06,11:12:55,CNR4805026,Success,IND7405,Bike,Sector 22,Huda City Centre,9.6,17.2,0.0,,0.0,,0.0,,249.1,15.78,4.5,3.2,Wallet
2025-08-24,00:07:49,CNR4806338,Success,IND6952,Auto,Sector 18,Sector 38,3.9,17.3,0.0,,0.0,,0.0,,231.983999999999,21.95,4.5,3.9,UPI
2025-08-12,16:06:25,CNR4806699,Success,IND3323,Cab Economy,NH8,Sector 48,12.2,31.3,0.0,,0.0,,0.0,,324.04,24.96,3.0,4.7,Wallet
2025-08-10,05:44:23,CNR4807078,Success,IND2966,Bike,Sector 47,Sector 53,12.4,21.2,0.0,,0.0,,0.0,,449.004,1.1,4.2,3.9,Card
2025-08-04,09:22:26,CNR4807757,Success,EXP5616,Bike,Sector 51,Sector 47,12.9,23.6,0.0,,0.0,,0.0,,405.81,2.85,3.6,4.4,Wallet
2025-08-14,03:28:47,CNR4809595,Success,IND2934,Auto,DLF Phase 3,Huda City Centre,7.5,13.8,0.0,,0.0,,0.0,,837.27,3.78,4.7,4.3,Cash
2025-08-23,02:06:38,CNR4810004,Incomplete,IND8413,Bike Lite,Sector 38,DLF Phase 4,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-17,15:38:51,CNR4811237,Success,EXP9298,Bike,Ardee City,South City 1,4.9,14.3,0.0,,0.0,,0.0,,223.908,5.79,3.8,3.0,Card
2025-08-21,18:01:50,CNR4811336,Success,IND3480,Bike Lite,Sector 14,MG Road,7.0,25.6,0.0,,0.0,,0.0,,206.45,21.09,3.2,3.0,UPI
2025-08-08,04:45:13,CNR4811666,Cancelled by Driver,IND2476,Auto Sharing,Sector 56,Sector 17,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-14,03:30:42,CNR4811715,Incomplete,EXP7285,Cab Premium,Ardee City,Sector 23,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-14,01:14:53,CNR4814451,Success,IND5581,Bike,Sector 43,Sector 29,6.4,17.2,0.0,,0.0,,0.0,,241.97,17.8,4.4,3.7,UPI
2025-08-04,13:23:40,CNR4815015,Success,IND6596,Bike Lite,Jacaranda,Palam Vihar,4.6,24.6,0.0,,0.0,,0.0,,973.19,9.34,4.9,4.5,Wallet
2025-08-18,08:09:53,CNR4816352,Success,EXP8792,Cab Premium,Sector 52,Sector 54,3.3,10.4,0.0,,0.0,,0.0,,840.93,4.83,4.3,4.1,Wallet
2025-08-25,14:30:16,CNR4822464,Success,IND6250,Bike,Sohna Road,Cyber City,11.0,18.5,0.0,,0.0,,0.0,,123.05,2.89,4.8,4.0,UPI
2025-08-10,03:34:58,CNR4823895,Success,IND8854,Cab Economy,Golf Course Road,DLF Phase 3,9.6,15.7,0.0,,0.0,,0.0,,1793.988,20.92,3.6,4.7,UPI
2025-08-06,01:31:30,CNR4824136,Success,IND5821,Auto,Cyber City,Sector 46,8.6,20.8,0.0,,0.0,,0.0,,579.48,12.63,4.5,4.4,Wallet
2025-08-16,04:48:14,CNR4824857,Success,IND5317,Cab Premium,Sector 22,Sector 56,3.1,12.6,0.0,,0.0,,0.0,,253.164,17.14,3.4,4.0,Card
2025-08-12,03:08:11,CNR4826589,Success,IND4596,Cab Premium,DLF Phase 4,Sector 42,3.0,17.0,0.0,,0.0,,0.0,,236.2,17.9,4.6,3.4,Card
2025-08-20,13:57:23,CNR4828210,Incomplete,IND5412,Bike,Sector 29,DLF Phase 1,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-06,07:10:26,CNR4829049,Cancelled by Customer,EXP1894,Auto,Udyog Vihar,Sector 18,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-25,05:29:07,CNR4829330,Success,IND9155,Cab Premium,Sector 53,Sector 42,8.4,24.2,0.0,,0.0,,0.0,,721.26,14.45,4.0,4.3,Card
2025-08-28,01:06:38,CNR4830121,Cancelled by Customer,EXP3800,Auto Sharing,Sector 51,South City 2,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-29,14:44:16,CNR4830381,Success,IND6038,Cab Premium,NH8,Sector 29,2.2,15.3,0.0,,0.0,,0.0,,415.33,8.72,3.7,4.9,UPI
2025-08-27,16:36:26,CNR4832744,Success,IND7883,Bike,Sector 32,Sector 43,12.8,25.6,0.0,,0.0,,0.0,,980.16,8.11,3.4,4.6,Card
2025-08-12,20:34:33,CNR4834254,Success,IND3995,Bike Lite,DLF Phase 4,Sector 17,8.1,14.9,0.0,,0.0,,0.0,,978.42,21.39,3.9,4.3,Card
2025-08-20,00:24:37,CNR4835503,Success,EXP4452,Bike,NH8,Sector 32,2.3,21.7,0.0,,0.0,,0.0,,130.46,19.61,3.6,4.2,Wallet
2025-08-11,22:41:15,CNR4836808,Success,EXP1603,Bike Lite,Sector 45,NH8,6.8,21.9,0.0,,0.0,,0.0,,495.31,9.42,4.4,4.0,Wallet
2025-08-18,12:50:45,CNR4836839,Cancelled by Customer,IND9143,Cab Premium,Sector 45,Sector 52,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-22,04:21:23,CNR4837525,Success,EXP7549,Auto,Sector 37,Sector 43,9.8,15.1,0.0,,0.0,,0.0,,444.65,10.38,4.6,3.9,Wallet
2025-08-02,15:52:10,CNR4839439,Incomplete,EXP1142,Auto,Sector 51,Sector 45,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-26,16:24:36,CNR4839474,Success,IND3311,Bike,Sector 53,Ardee City,7.3,25.2,0.0,,0.0,,0.0,,449.92,20.16,3.5,5.0,Card
2025-08-11,02:13:47,CNR4839490,Success,IND8187,Auto Sharing,Sector 17,Jacaranda,9.2,18.5,0.0,,0.0,,0.0,,488.34,12.1,4.2,3.9,Wallet
2025-08-18,11:35:30,CNR4840247,Success,IND4457,Cab Premium,Sector 51,Sector 17,8.2,15.2,0.0,,0.0,,0.0,,304.5,18.95,4.7,4.5,Card
2025-08-14,01:24:28,CNR4840252,Success,EXP6691,Auto Sharing,MG Road,Sikanderpur,12.8,21.9,0.0,,0.0,,0.0,,1919.3,22.68,4.6,4.6,Card
2025-08-19,11:24:27,CNR4841062,Success,IND5120,Auto,Sector 54,Sector 14,7.2,21.4,0.0,,0.0,,0.0,,240.88,10.17,4.6,4.2,Cash
2025-08-14,05:55:09,CNR4844115,Cancelled by Driver,IND6509,Cab Premium,IFFCO Chowk,Sector 44,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-06,13:17:14,CNR4844678,Success,IND6093,Auto,DLF Phase 1,Sector 31,11.9,23.5,0.0,,0.0,,0.0,,460.35,19.38,4.6,4.5,Wallet
2025-08-25,06:44:54,CNR4845351,Success,EXP1650,Auto Sharing,Sector 39,Rosewood City,7.7,22.0,0.0,,0.0,,0.0,,773.96,5.63,3.7,3.0,Cash
2025-08-21,23:40:23,CNR4845357,Success,IND9015,Cab Economy,Sector 48,Sector 39,7.0,13.5,0.0,,0.0,,0.0,,465.85,22.05,4.9,4.6,Card
2025-08-26,12:25:45,CNR4845474,Cancelled by Driver,EXP5804,Cab Economy,Sector 31,Sector 40,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-23,08:31:31,CNR4845525,Cancelled by Driver,IND4338,Cab Premium,Sector 38,Sector 45,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-26,20:26:43,CNR4845885,Success,IND7358,Bike Lite,DLF Phase 5,Sector 29,7.6,16.1,0.0,,0.0,,0.0,,269.45,13.42,3.3,3.3,Card
2025-08-14,15:53:51,CNR4846369,Incomplete,IND8366,Cab Economy,Cyber City,IFFCO Chowk,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-07,20:31:29,CNR4846556,Success,IND7572,Bike Lite,Sector 54,Sector 49,7.7,27.3,0.0,,0.0,,0.0,,225.33,1.9,4.3,3.2,Cash
2025-08-01,18:58:48,CNR4848036,Cancelled by Driver,EXP3057,Cab Economy,Palam Vihar,Sector 50,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-21,22:48:39,CNR4851393,Cancelled by Driver,IND9424,Bike Lite,NH8,DLF Phase 2,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-19,14:11:19,CNR4851795,Success,IND5502,Auto,Sector 21,Sector 45,12.0,28.3,0.0,,0.0,,0.0,,179.06,21.23,4.7,4.4,Cash
2025-08-30,17:33:08,CNR4851910,Incomplete,IND5443,Auto Sharing,South City 2,Sector 18,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-05,07:33:31,CNR4852856,Success,IND8838,Bike Lite,Sector 55,Sikanderpur,8.7,22.9,0.0,,0.0,,0.0,,238.29,16.91,5.0,3.1,UPI
2025-08-19,22:13:13,CNR4855074,Cancelled by Driver,IND7990,Auto,Sector 49,Huda City Centre,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-11,23:09:41,CNR4856142,Success,IND7279,Cab Premium,Sector 42,Sector 14,6.8,18.2,0.0,,0.0,,0.0,,571.52,20.39,4.5,4.1,Card
2025-08-26,02:19:35,CNR4856397,Cancelled by Driver,IND9691,Bike,Sector 29,Sector 38,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-16,21:22:22,CNR4857240,Cancelled by Customer,IND1860,Auto Sharing,MG Road,Sector 50,0.0,0.0,1.0,Driver asked to cancel,0.0,,0.0,,0.0,0.0,,,
2025-08-27,07:27:59,CNR4857929,Success,IND7106,Auto Sharing,Huda City Centre,Golf Course Road,4.9,24.5,0.0,,0.0,,0.0,,169.45,6.86,4.9,3.8,UPI
2025-08-14,21:08:08,CNR4858988,Success,EXP2152,Auto,Sector 49,South City 2,3.4,15.9,0.0,,0.0,,0.0,,414.69,23.35,3.1,4.5,Wallet
2025-08-04,16:16:08,CNR4860291,Success,IND7987,Bike,Sector 17,Sector 49,2.1,8.2,0.0,,0.0,,0.0,,135.78,1.46,4.9,3.4,UPI
2025-08-08,12:17:29,CNR4865683,Success,EXP6361,Cab Economy,Sector 23,Sohna Road,11.8,21.7,0.0,,0.0,,0.0,,991.34,11.38,4.5,3.5,Cash
2025-08-10,12:44:19,CNR4866167,Cancelled by Customer,IND7439,Auto,Jacaranda,Sohna Road,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-20,13:00:43,CNR4866916,Cancelled by Customer,EXP9008,Bike Lite,IFFCO Chowk,Sector 42,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-03,08:54:34,CNR4869663,Incomplete,IND1602,Cab Economy,Sector 40,Sector 47,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-17,23:35:34,CNR4870025,Incomplete,EXP1912,Cab Premium,DLF Phase 3,Rosewood City,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-30,21:24:50,CNR4872866,Incomplete,EXP9448,Cab Economy,DLF Phase 4,Sector 52,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-03,07:54:26,CNR4873586,Success,EXP2280,Bike,Sohna Road,DLF Phase 3,11.4,21.0,0.0,,0.0,,0.0,,373.368,16.48,3.2,3.1,Cash
2025-08-21,14:19:55,CNR4875416,Success,EXP4637,Auto Sharing,DLF Phase 4,Sector 14,14.1,29.2,0.0,,0.0,,0.0,,319.64,8.37,4.6,3.6,Card
2025-08-13,21:21:40,CNR4875685,Success,IND8106,Auto,Sohna Road,Sector 18,12.1,30.2,0.0,,0.0,,0.0,,271.76,14.74,4.4,3.4,UPI
2025-08-06,21:27:10,CNR4878414,Cancelled by Driver,EXP7640,Auto,Sector 18,Sector 54,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-13,08:42:31,CNR4881185,Success,IND6690,Bike,NH8,Ardee City,5.0,12.6,0.0,,0.0,,0.0,,411.05,6.29,3.7,3.1,Card
2025-08-23,10:05:19,CNR4882240,Success,IND7041,Bike,Sector 29,DLF Phase 2,3.7,18.4,0.0,,0.0,,0.0,,932.003999999999,22.35,3.2,4.4,UPI
